screening_id,candidate_id,rank,title,decision,decision_confidence,reason_code,reason_note,likely_paper_type,likely_dataset_relationship,named_datasets,agricultural_domain,vision_task,modalities,relevance_yes,relevance_unclear,abstract_available,full_text_available,identity_status,reviewer,model,protocol_version,screened_at,batch_id,source_queue_sha256,supersedes_screening_id,notes
TA_R0455,doi:10.1038/s41592-019-0686-2,455,SciPy 1.0: fundamental algorithms for scientific computing in Python,exclude,high,E03_NO_DATASET_RELEVANCE,SciPy 1.0 software paper; general scientific computing,survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:05:22Z,B024,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0456,doi:10.5555/1953048.2078195,456,Scikit-learn: Machine Learning in Python,exclude,high,E03_NO_DATASET_RELEVANCE,"Scikit-learn ML library paper; general, not agricultural",survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:05:22Z,B024,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0457,doi:10.1007/s11119-016-9468-3,457,Assessing the potential of images from unmanned aerial vehicles (UAV) to support herbicide patch spraying in maize,include,high,I05,UAV imagery to support herbicide patch spraying in maize,method_paper,uses_dataset_experimentally,,maize;weeds,classification,multispectral;RGB,classification;uav;remote_sensing;multispectral,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:05:22Z,B024,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0458,doi:10.1002/9781118460566.ch1,458,"Plant Diversity in Addressing Food, Nutrition and Medicinal Needs",exclude,high,E03_NO_DATASET_RELEVANCE,"Plant diversity for food, nutrition and medicinal needs; no CV",survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:05:22Z,B024,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0459,doi:10.1016/j.eja.2017.02.003,459,Reduced inter-row distance improves yield and competition against weeds in a semi-dwarf durum wheat variety,exclude,high,E03_NO_DATASET_RELEVANCE,Reduced inter-row distance and weed competition in wheat; agronomy,method_paper,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:05:22Z,B024,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0460,doi:10.17632/rv3kxfv47y.1,460,Tomato Leaf Dataset,include,high,I01,Tomato Leaf Dataset of diseased tomato leaf images from Maharashtra farms,dataset_paper,introduces_dataset,Tomato_Leaf_Dataset,tomato;plant_disease,classification,RGB,classification,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:05:22Z,B024,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0461,doi:10.17632/369cky7n39.1,461,Tomato leaf image dataset,include,high,I01,Tomato leaf image dataset including diseased and healthy tomato leaf images,dataset_paper,introduces_dataset,Tomato_leaf_image_dataset,tomato;plant_disease,classification,RGB,classification,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:06:07Z,B025,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0462,titleyear:p4 multispectral image processing guide:2020,462,P4 Multispectral Image Processing Guide,exclude,high,E03_NO_DATASET_RELEVANCE,"P4 Multispectral Image Processing Guide; hardware manual, not a research paper",survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:06:07Z,B025,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0463,titleyear:tomato multi angle multi pose dataset for fine grained phenotyping:,463,Tomato Multi-Angle Multi-Pose Dataset for Fine-Grained Phenotyping,include,high,I01,Tomato Multi-Angle Multi-Pose Dataset for Fine-Grained Phenotyping,dataset_paper,introduces_dataset,Tomato_Multi-Angle_Multi-Pose_Dataset,tomato;phenotyping,classification;phenotyping,RGB,phenotyping;classification,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:06:07Z,B025,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0464,doi:10.3390/plants10081720,464,Comparison of Drought and Heat Resistance Strategies among Six Populations of Solanum chilense and Two Cultivars of Solanum lycopersicum,exclude,high,E03_NO_DATASET_RELEVANCE,"Drought and heat resistance in Solanum chilense and tomato; plant physiology, no CV",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:06:07Z,B025,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0465,doi:10.1007/978-3-030-58548-8_31,465,MTI-Net: Multi-scale task interactions networks for multi-task learning,exclude,high,E03_NO_DATASET_RELEVANCE,"MTI-Net multi-task learning; general CV, not agricultural",method_paper,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:06:07Z,B025,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0466,doi:10.1016/j.fcr.2012.06.001,466,"Seed distance in relation to row distance: Effect on grain yield and weed biomass in organically grown winter wheat, spring wheat and spring oats",exclude,high,E03_NO_DATASET_RELEVANCE,Seed distance and row distance effects on grain yield and weed biomass; agronomy,method_paper,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:06:07Z,B025,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0467,doi:10.1007/s00122-018-3094-6,467,Quantitative trait loci (QTLs) for water use and crop production traits co-locate with major QTL for tolerance to water deficit in a fine-mapping population of pearl millet (Pennisetum glaucum L. R.Br.),exclude,high,E03_NO_DATASET_RELEVANCE,"QTL mapping for water use in pearl millet; genetics, no CV",method_paper,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:06:07Z,B025,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0468,doi:10.1104/pp.114.248971,468,Automated Recovery of Three-Dimensional Models of Plant Shoots from Multiple Color Images1[C][W][OPEN],include,high,I05,Automated 3D reconstruction of plant shoots from multiple color images,method_paper,uses_dataset_experimentally,,plants;phenotyping,3d_reconstruction,RGB,3d_vision;phenotyping,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:06:07Z,B025,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0469,doi:10.1071/fp08081,469,MAppleT: simulation of apple tree development using mixed stochastic and biomechanical models,exclude,high,E03_NO_DATASET_RELEVANCE,MAppleT apple tree simulation using L-systems and biomechanical models; no CV,method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:06:07Z,B025,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0470,doi:10.3389/fpls.2012.00076,470,L-Py: An L-System Simulation Framework for Modeling Plant Architecture Development Based on a Dynamic Language,exclude,high,E03_NO_DATASET_RELEVANCE,L-Py L-system simulation framework for plant architecture; no CV,method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:06:07Z,B025,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0471,doi:10.1016/j.compag.2022.107345,471,An improved YOLOv5-based vegetable disease detection method,include,high,I05,Improved YOLOv5-based vegetable disease detection method,method_paper,uses_dataset_experimentally,,vegetables;plant_disease,object_detection,RGB,object_detection;classification,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:06:07Z,B025,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0472,doi:10.1016/j.pbi.2014.10.007,472,Compound leaf development in model plant species.,exclude,high,E03_NO_DATASET_RELEVANCE,"Compound leaf development in model plants; developmental biology, no CV",survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:06:07Z,B025,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0473,doi:10.1016/b978-0-12-819304-4.00002-6,473,"Plant Diseases, Pathogens and Diagnosis",exclude,high,E03_NO_DATASET_RELEVANCE,"Plant diseases, pathogens and diagnosis book chapter; reference, no CV",survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:06:07Z,B025,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0474,titleyear:application of artificial intelligence in agri tech environmental and biodiversity conservation:2025,474,"Application of artificial intelligence in agri-tech, environmental and biodiversity conservation",include,medium,I10,"Application of AI in agri-tech, environmental and biodiversity conservation; broad survey",survey_or_review,mentions_dataset_only,,general_agriculture,classification;detection,multimodal,classification;remote_sensing;uav,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:06:07Z,B025,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0475,titleyear:european commission eurostat:2025,475,"European Commission, Eurostat",exclude,high,E03_NO_DATASET_RELEVANCE,Eurostat fruit and vegetable production statistics; not a research paper,survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:06:07Z,B025,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0476,titleyear:production of tomatoes for fresh consumption:2025,476,Production of tomatoes for fresh consumption,exclude,high,E03_NO_DATASET_RELEVANCE,Production of tomatoes for fresh consumption; statistical data,survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:06:07Z,B025,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0477,doi:10.4018/978-1-5225-2255-3.ch159,477,Learning From Imbalanced Data,exclude,high,E03_NO_DATASET_RELEVANCE,"Learning from imbalanced data; general ML, not agricultural",survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:06:07Z,B025,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0478,doi:10.1145/3292500.3330701,478,Optuna: A Next-generation Hyperparameter Optimization Framework,exclude,high,E03_NO_DATASET_RELEVANCE,"Optuna hyperparameter optimization framework; ML software, not agricultural CV",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:06:07Z,B025,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0479,doi:10.1007/s11263-019-01247-4,479,Deep Learning for Generic Object Detection: A Survey,exclude,high,E03_NO_DATASET_RELEVANCE,Deep learning generic object detection survey; general CV,survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:06:07Z,B025,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0480,doi:10.1109/tnnls.2018.2876865,480,Object Detection With Deep Learning: A Review,exclude,high,E03_NO_DATASET_RELEVANCE,Object detection with deep learning review; general CV,survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:06:07Z,B025,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0481,arxiv:180109847,481,Open3D: A Modern Library for 3D Data Processing,exclude,high,E03_NO_DATASET_RELEVANCE,"Open3D 3D data processing library; general, not agricultural CV",survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:08:24Z,B026,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0482,arxiv:170404861,482,MobileNets: Efficient Convolutional Neural Networks for Mobile Vision Applications,exclude,high,E03_NO_DATASET_RELEVANCE,"MobileNets efficient CNNs for mobile vision; general, not agricultural",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:08:24Z,B026,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0483,doi:10.1098/rsta.2015.0202,483,Principal component analysis: a review and recent developments,exclude,high,E03_NO_DATASET_RELEVANCE,"PCA review; general statistics, not agricultural CV",survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:08:24Z,B026,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0484,doi:10.1038/sdata.2016.18,484,The FAIR Guiding Principles for scientific data management and stewardship,exclude,high,E03_NO_DATASET_RELEVANCE,"FAIR data principles; data management, not CV",survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:08:24Z,B026,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0485,doi:10.4097/kjae.2015.68.6.540,485,T test as a parametric statistic,exclude,high,E03_NO_DATASET_RELEVANCE,T test parametric statistics tutorial; medical stats,survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:08:24Z,B026,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0486,arxiv:14126980,486,Adam: A Method for Stochastic Optimization,exclude,high,E03_NO_DATASET_RELEVANCE,Adam stochastic optimization; ML optimizer,method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:08:24Z,B026,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0487,titleyear:international conference on learning representations iclr 2013:2013,487,International Conference on Learning Representations (ICLR 2013),exclude,high,E03_NO_DATASET_RELEVANCE,ICLR 2013 conference listing; not a research paper,survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:08:24Z,B026,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0488,titleyear:making a science of model search hyperparameter optimization in hundreds of dimensions for vision architectures:2013,488,Making a Science of Model Search: Hyperparameter Optimization in Hundreds of Dimensions for Vision Architectures,exclude,high,E03_NO_DATASET_RELEVANCE,Hyperparameter optimization for vision architectures; general ML,method_paper,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:08:24Z,B026,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0489,doi:10.1016/j.geomorph.2012.08.021,489,"‘Structure-from-Motion’ photogrammetry: A low-cost, effective tool for geoscience applications",exclude,high,E03_NO_DATASET_RELEVANCE,"SfM photogrammetry for geoscience; general, not specifically agricultural",method_paper,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:08:24Z,B026,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0490,doi:10.1111/j.1469-8137.2009.02830.x,490,Causes and consequences of variation in leaf mass per area (LMA): a meta-analysis.,exclude,high,E03_NO_DATASET_RELEVANCE,"LMA leaf mass per area meta-analysis; plant physiology, no CV",survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:08:24Z,B026,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0491,doi:10.1109/tkde.2008.239,491,Learning from Imbalanced Data,exclude,high,E03_NO_DATASET_RELEVANCE,Learning from imbalanced data survey; general ML,survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:08:24Z,B026,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0492,doi:10.1073/pnas.0701976104,492,Global food security under climate change,exclude,high,E03_NO_DATASET_RELEVANCE,"Global food security under climate change review; policy, no CV",survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:08:24Z,B026,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0493,doi:10.1007/s00365-006-0663-2,493,On Early Stopping in Gradient Descent Learning,exclude,high,E03_NO_DATASET_RELEVANCE,Early stopping in gradient descent; ML theory,method_paper,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:08:24Z,B026,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0494,doi:10.1016/s0034-4257(02)00096-2,494,Overview of the radiometric and biophysical performance of the MODIS vegetation indices,include,high,I05,MODIS vegetation indices radiometric and biophysical performance; foundational RS for ag,method_paper,uses_dataset_experimentally,,general_agriculture,classification,multispectral;remote_sensing,remote_sensing;multispectral,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:08:24Z,B026,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0495,doi:10.1023/a:1010933404324,495,Random Forests,exclude,high,E03_NO_DATASET_RELEVANCE,Random Forests algorithm paper; general ML,method_paper,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:08:24Z,B026,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0496,doi:10.1016/0034-4257(95)00186-7,496,Optimization of soil-adjusted vegetation indices,include,medium,I05,Optimization of soil-adjusted vegetation indices; foundational ag remote sensing,method_paper,uses_dataset_experimentally,,general_agriculture;soil,classification,multispectral;remote_sensing,remote_sensing;multispectral,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:08:24Z,B026,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
